"Adele - Hello","1"
"Coldplay - Hymn For The Weekend","1"
"David Guetta - Hey","1"
"Drake - Pop Style (feat. The Throne)","1"
"Fifth Harmony - Work From Home Ft. Ty Dolla $ign","1"
"G-Eazy X Bebe Rexha - Me, Myself & I","1"
"Kendji Girac - Andalouse","1"
"Major Lazer & DJ Snake - Lean On","1"
"Mike Posner - I Took A Pill In Ibiza","1"
"Muse - Mercy","1"
